"","Height","Tree","Shrub","WoodyLiana","ParasiticEpiphyte","DwarfShrub","MonocarpPerennialHerb","PolycarpNonClonalHerb","ClonalHerb","AnnualHerb","ChamPh","GeoPh","HemiPh","HydroPh","MphanPh","NphanPh","TherPh","LfArVertic","LfArAltern","LfArRosette","LfArOppos","LfTSimple","LfTReduced","LfTComp","LfGrSpring","LfGrSummer","LfGrWinter","LfGrPersist","LfScler","LfSuccul","LA","SLA","LDMC","FloweringLength","Dioecy","OutCross","AutoGam","ZooGam","AnemoGam","HydroGam","FleshyFr","VegetRepr","MyrmChor","SeedMass","Sh_polycyclic_Woody_incl","BdBank_size","BdBank_depth","Parasit","MHtroph","Cvory","Nfix","Gnm_size","Gnm_GC","Clon_persist","Clon_multip","LateralSpr","ClonInd","ClonDispOrg","DiasporeVeg","DiasporeGen","DispAllium","DispBidens","DispCornus","DispEpilobium","DispalLycopodium","DispPhragmites","DispSparganium","DispWolffia","DispZea"
"Cardamine_chelidonia",-0.542632176984066,0.0328689595124075,0.0472355245973008,0.00304745319982586,0.00087070091423596,0.0200261210274271,0.0548541575968655,0.134958641706574,0.52590335219852,0.180235089246844,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,1,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,-1.64932627678913,0,-0.705791010502646,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.50696826401804,-0.540012113138208,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_dentata",-0.229762995106401,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.90692136983383,-0.0800299849742371,0,0,0,-1.64932627678913,-0.454572899827647,1.75512984239676,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,3.93114265961956,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Cardamine_flexuosa",-0.620104844494012,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0,1,0,0,0,0,1,0,0,1,0,-1.31261951253206,-0.0800299849742371,-0.0689576939997283,1.66587449199007,-1.3721167797115,2.67123660667427,-0.454572899827647,-0.213606839922764,1.06825340961718,-1.85812506704784,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.21898219969948,1.40709211259973,-0.985108448292276,-0.661028421279566,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.05179911067617,-0.516460641619343,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_hirsuta",-0.847685185984445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-0.518092397711125,0.279435716522503,-1.42278877732567,0.07889887659623,-0.454572899827647,-1.93625143695235,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-1.26714023582327,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-2.03006582773967,-1.37608935205786,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_impatiens",0.00412489896998853,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0.5,0,0,0,1,0,0,1,0,0.37885500440375,-0.0800299849742371,-0.747182574443326,0.899061657748544,1.70198440888181,0.07889887659623,-0.454572899827647,-0.705791010502646,-1.18587041385426,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.736247025806533,1.40709211259973,-0.985108448292276,-0.661028421279566,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-2.11579737434994,-1.38393984256415,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_matthioli",-0.373144143725544,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,-0.785213700096451,0,1.75512984239676,0,0,0,0,-0.26861629036035,0,-0.506655847922114,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.39148446109529,-0.104309890039232,0,0,0,0,0,3.93114265961956,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_parviflora",-0.797511290188355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-0.0800299849742371,-1.51473262855865,1.01639946057208,-0.776382994427507,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,-1.26714023582327,-0.963537372934444,-1.25851787628986,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_pratensis",-0.284500662053235,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,1,-1.31261951253206,-0.0800299849742371,0.22481813433306,-0.485318559774753,-0.181324835778374,-0.785213700096451,-0.454572899827647,1.75512984239676,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,1.95413633898707,-0.506655847922114,-0.298815058192934,1.40709211259973,0.108529263698077,0.0241900918462754,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.567208494211011,-0.135711852064386,0.945454168575957,2.25193917450223,1.11558601603893,1.08708752845932,-0.216230409684991,3.93114265961956,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_resedifolia",-1.39198108896084,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.37885500440375,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.213606839922764,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,-0.506655847922114,0,1.40709211259973,1.45589092487019,1.9230962981558,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Cardamine_trifolia",-0.620104844494012,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0302478134110787,0.592201166180758,0.212463556851312,0.165087463556851,0,0,1,0,0,0,1,-0.169731325413269,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,0,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.309818940623831,1.40709211259973,-0.164880164299511,-1.25667588693798,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.50099786665457,-0.20244102136783,0.308969755190628,-0.182547355875871,1.43652324526799,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carduus_acanthoides",0.878279408428573,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,1.43040503833651,-0.622212663068879,-1.2641854247933,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,0.665485661215529,1.40709211259973,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.530047870461724,-0.897209431174302,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Carduus_crispus",0.992575018629703,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.37885500440375,-0.0800299849742371,1.29090939033321,-0.150802893830462,-1.33833544796871,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,0.279916923275263,1.40709211259973,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.620904847425425,-0.783377318833129,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Carduus_nutans",0.649802937450448,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.52174319152254,-0.0800299849742371,1.22432898134624,-0.824980620579726,-1.39458136532045,-0.785213700096451,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,-1.17100613052366,2.00177672963684,0.717668155561185,1.40709211259973,-0.711699020294688,-0.360965412263674,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.579660135446818,-0.767676337820553,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Carduus_personata",0.992575018629703,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,-0.705791010502646,1.06825340961718,0.68176794739476,-0.651920418351525,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0.365502979463282,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.504758917722501,-0.45365671756904,1.58193858196129,-0.322460374863118,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,1,0,0,0,0,0
"Carex_acuta",0.596534498537569,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0.805902770657454,-1.16155484446829,2.05314135234805,-0.785213700096451,-0.454572899827647,1.75512984239676,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.499252833933795,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.25677204369692,-1.74113716060024,1.58193858196129,1.84898967981896,2.3993349329552,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Carex_acutiformis",0.540039663386263,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.90692136983383,-0.0800299849742371,1.50771461728222,-0.933054912654035,2.08084204437713,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.0752622612793249,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.26553075559363,-1.59982833148706,1.58193858196129,1.2165828339966,1.59699185988253,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Carex_alba",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.52174319152254,-0.0800299849742371,-1.24182754957567,-0.115807408777828,2.58300154073361,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,0,0.469072343696539,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.20675472702416,-1.58020210522134,1.58193858196129,1.2165828339966,0.473711557580787,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_appropinquata",0.415619974847137,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.90692136983383,-0.0800299849742371,-0.204519633239228,-0.93717202854258,0.999163801973198,-0.785213700096451,1.88235065294483,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,-0.172635807134527,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.39133627509406,-1.24263101345097,1.58193858196129,1.2165828339966,-0.489100130106421,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_aterrima",0.00412489896998853,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,-0.785213700096451,0,0,0,0,0,0,-0.26861629036035,0,0,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.25893856135019,-1.34468739003271,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_atrata",-0.620104844494012,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,-0.288180692728399,-0.439001006028621,1.25607082987707,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,0,-0.269460248031586,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.29078439824156,-1.6037535767402,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_bigelowii",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.973156861705521,-0.0800299849742371,-0.353202361089757,0.0293209262933871,2.65799609720259,-0.785213700096451,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.269460248031586,1.40709211259973,0.538328884510286,-0.00268122239395371,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.23423802523766,-1.58020210522134,1.58193858196129,0.0692960783011746,0.955117401424391,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_bohemica",-0.847685185984445,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0,1,0,0,1,0,0,0,1,0,0,-1.90692136983383,-0.0800299849742371,0,0,0,0.943011453288911,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.87571145458191,1.40709211259973,-0.438289592297099,-0.181823317328814,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.63810141450707,-1.70580995332195,-0.963999071580031,-0.74219943182486,-0.649568744720956,-1.00190218051859,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Carex_brevicollis",0,0,0,0,0,0,0,0,1,0,0.0416991426344505,0.133671083398285,0.518316445830086,0.0370226032735776,0.0374123148869836,0.0526110678098207,0.179267342166797,0,1,0,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0,0,0,0,0,0,0,-0.26861629036035,0,0,0,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_brizoides",-0.229762995106401,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0.423115527827586,-0.0242015802576998,3.32179926594828,-0.785213700096451,-0.454572899827647,-0.705791010502646,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.677020136557558,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.50409428421612,-2.00412859256088,1.58193858196129,1.2165828339966,0.473711557580787,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_brunnescens",0,0,0,0,0,0,0,0,1,0,0.0416991426344505,0.133671083398285,0.518316445830086,0.0370226032735776,0.0374123148869836,0.0526110678098207,0.179267342166797,0,1,0,0,1,0,0,0.0269541778975741,0.580592991913747,0.0900269541778976,0.302425876010782,0,-0.0800299849742371,0,0,0,0,0,0,0,0,0,0,-0.26861629036035,0,-0.506655847922114,-0.527908452545361,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,0,0,1.58193858196129,2.61571302386908,-0.489100130106421,1.08708752845932,-0.216230409684991,0,0,0.567579127459367,0.0213857998289136,0.0671514114627887,0.15098374679213,0.067579127459367,0.0166809238665526,0.072284003421728,0.0290846877673225,0.00727117194183062
"Carex_buekii",0.596534498537569,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0,0,0,-0.785213700096451,-0.454572899827647,-0.705791010502646,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.264389499929035,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.19419875689249,-1.55272538844933,1.58193858196129,-0.182547355875871,0.473711557580787,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_buxbaumii",0.10222037549023,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0800299849742371,1.18583776702357,-1.47445565199772,1.19357536615292,0.07889887659623,-0.454572899827647,1.26294567181688,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0.175563672188775,0,0,0,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-0.690567196365097,-1.78431485838482,0,0,0,0,0,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_canescens",-0.229762995106401,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.90692136983383,-0.0800299849742371,0,0,0,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.39932355748887,-1.30150969224812,1.58193858196129,1.2165828339966,0.473711557580787,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
"Carex_capillaris",-1.01676257262863,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,-2.11799084953564,-1.26242418373765,2.62151225892038,0.07889887659623,-0.454572899827647,-0.705791010502646,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,-0.319212071208894,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.25686331279587,-1.36431361629842,1.58193858196129,1.2165828339966,-0.489100130106421,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_caryophyllea",-0.373144143725544,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.973156861705521,-0.0800299849742371,-0.424999481618038,-0.467820817248437,1.68509374301042,0.07889887659623,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,2.00177672963684,0.170988332566408,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.04411308065631,-1.50169720015846,1.58193858196129,-0.182547355875871,0.794648786809856,1.08708752845932,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_cespitosa",0.190976375734686,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.169731325413269,-0.0800299849742371,0.428517805878611,-0.738521186920278,0.961159803762566,-0.785213700096451,-0.454572899827647,1.26294567181688,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,-0.506655847922114,0,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.30872573161825,-1.46244474762702,1.58193858196129,-0.182547355875871,-0.489100130106421,0.564840101214843,-0.216230409684991,-0.258105326136637,0.0628470975161218,1,0,0,0,0,0,0,0,0
"Carex_chordorrhiza",-0.749898428157058,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.0800299849742371,-1.28140793508229,-0.331955992926448,2.32879701936916,-1.64932627678913,-0.454572899827647,0.524669415947059,-1.18587041385426,-1.85812506704784,1.94319747825551,-0.271187686397183,-0.26861629036035,0.912422182483491,0,0.365502979463282,1.40709211259973,0.381938691695666,0.0868898250734766,-0.150982119536845,-0.191477287372964,-0.0715351730397195,-0.225544113768658,-1.45520397700771,-1.4781457286396,1.58193858196129,0.752071610958942,2.23886631834067,1.6093349557038,-0.216230409684991,-0.258105326136637,0.0628470975161218,0,0,0,0,0,0,1,0,0
