	Height	Tree	Shrub	WoodyLiana	ParasiticEpiphyte	DwarfShrub	MonocarpPerennialHerb	PolycarpNonClonalHerb	ClonalHerb	AnnualHerb	ChamPh	GeoPh	HemiPh	HydroPh	MphanPh	NphanPh	TherPh	LfArVertic	LfArAltern	LfArRosette	LfArOppos	LfTSimple	LfTReduced	LfTComp	LfGrSpring	LfGrSummer	LfGrWinter	LfGrPersist	LfScler	LfSuccul	LA	SLA	LDMC	FloweringLength	Dioecy	OutCross	AutoGam	ZooGam	AnemoGam	HydroGam	FleshyFr	VegetRepr	MyrmChor	SeedMass	SeedNo	Sh_polycyclic_Woody_incl	BdBank_size	BdBank_depth	Parasit	MHtroph	Cvory	Nfix	Gnm_size	Gnm_GC	Clon_persist	Clon_multip	LateralSpr	ClonInd	ClonDispOrg	DiasporeVeg	DiasporeGen	DispAllium	DispBidens	DispCornus	DispEpilobium	DispalLycopodium	DispPhragmites	DispSparganium	DispWolffia	DispZea
Pulmonaria_officinalis	0.23	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.63	0	6529.5	29.7	114.2	2	0	0.83	0	1	0	0	0	0.5	1	3.64	2116.52	1	20	4	0	0	0	0	2772.67	39.98	4	6	0.09	5	0	0	1	1	0	0	0	0	0	0	0	0
Pulsatilla_alpina	0.19	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0.75	0	NA	NA	NA	2	0	0.75	1	1	0	0	0	0.5	0	6.68	NA	NA	20	4	0	0	0	0	7571.81	41.92	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pulsatilla_grandis	0.23	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0.88	0	NA	NA	NA	3	NA	0.75	1	1	0	0	0	0	0	NA	8400	1	20	4	0	0	0	0	26314.85	45.05	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pulsatilla_patens	0.25	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0.88	0	NA	NA	NA	2	0	0.75	1	1	0	0	0	0.5	0	2.62	NA	1	40	8.25	0	0	0	0	NA	NA	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pulsatilla_pratensis	0.17	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0.88	0	2345.25	8.61	321.13	3	0	0.88	0	1	0	0	0	0	0	2.49	139.09	1	39.29	8.31	0	0	0	0	11812.07	44.59	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pulsatilla_vernalis	0.16	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0.88	0	564.44	9.82	260.65	3	0	0.75	1	1	0	0	0	0	0	NA	95.77	1	38.75	8.35	0	0	0	0	10620.9	45.01	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Pyracantha_coccinea	1.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	2	NA	0.75	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	0	0	0	1176.15	40.25	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Pyrola_chlorantha	0.2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	NA	NA	NA	3	0	0.5	1	1	0	0	0	0.5	0	NA	NA	1	41	8.17	0	0.5	0	0	9537.66	43.2	4	0.5	0.13	3	0	0	1	0	0	0	0	1	0	0	0	0
Pyrola_media	0.2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	NA	20.49	NA	3	0	0.25	1	0	0	0	0	0.5	0	NA	1871	1	20	4	0	0.5	0	0	NA	NA	4	0.5	0.13	3	0	0	1	0	0	0	0	1	0	0	0	0
Pyrola_minor	0.18	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	325.79	22	274.91	3	0	0.25	1	1	0	0	0	0.5	0	0	634136	1	20	4	0	0.5	0	0	6970.07	41.28	4	0.5	0.13	3	0	0	1	0	0	0	0	1	0	0	0	0
Pyrola_rotundifolia	0.23	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0.88	0	1026	17.88	250.29	3	0	0.6	1	1	0	0	0	0.5	0	0	NA	1	20	4	0	0.5	0	0	6576.76	42.79	4	0.5	0.13	3	0	0	1	0	0	0	0	1	0	0	0	0
Pyrus_communis	12.5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	NA	7.41	NA	2	0	1	0	1	0	0	1	0.25	0	25	NA	NA	NA	NA	0	0	0	0	1096.13	40.41	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Pyrus_pyraster	13.5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	NA	11.24	NA	2	0	1	0	1	0	0	1	0.25	0	28.6	NA	NA	40	10	0	0	0	0	1072.55	40.41	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Quercus_cerris	25	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.88	0	2919.4	9.9	306	1	0	0.9	0	0	1	0	0	0	0	3033.35	NA	1	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Quercus_dalechampii	NA	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Quercus_frainetto	25	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0	NA	0	2309.5	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Quercus_petraea	25	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	3500.33	12.58	281.25	2	0	0.9	0	0	1	0	0	0	0	974.7	13626.85	1	0	0	0	0	0	0	1636.06	37.49	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Quercus_polycarpa	NA	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Quercus_pubescens	11	0.75	0.25	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0.88	0	3945	10.23	453.85	2	0	0.9	0	0	1	0	0	0	0	NA	NA	1	NA	NA	0	0	0	0	1711.71	38.95	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Quercus_robur	30	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	2073.53	14.84	280	2	0	0.9	0	0	1	0	0	0	0	3487.47	10040.9	1	0	0	0	0	0	0	1559.6	38.47	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Quercus_rubra	25	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	5084.9	13.89	285	1	0	0.9	0	0	1	0	0	0	0	3360.1	NA	1	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Quercus_virgiliana	NA	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.9	NA	NA	NA	NA	0	NA	0	NA	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Radiola_linoides	0.07	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0.5	0	3.22	32.67	232.6	2	0	0.6	1	0	0	0	0	0	1	0.01	2726.44	0	0	0	0	0	0	0	881.54	43.44	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Ranunculus_aconitifolius	0.65	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	26279.5	36.28	106.72	2	0	NA	0	1	0	0	0	0.5	0	2.69	852.67	NA	10	3	0	0	0	0	NA	NA	2	1	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_acris	0.75	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.75	0	620.71	23.07	197.05	5	0	1	0	1	0	0	0	0	0	1.73	1248.05	1	15.5	3.45	0	0	0	0	8092.43	43	2.75	2.11	0.02	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_arvensis	0.28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.75	0	576	27.4	139	3	0	0.75	1	1	0	0	0	0	0	12.61	268.83	0	5	1	0	0	0	0	11906.75	44.28	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_bulbosus	0.28	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0.75	0	1081.33	18.14	188.33	2	0	1	0	1	0	0	0	0	0	2.87	106.2	1	10	3.44	0	0	0	0	10233.65	45.41	1.89	1.56	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_fallax	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_flammula	0.35	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	656.58	16.99	173.91	5	0	0.75	1	1	0	0	0	0.5	0	0.45	101215.17	0	9	2.78	0	0	0	0	11089.31	43.33	1.4	1	0.13	4	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_hevellus	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_illyricus	0.35	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0.88	0	NA	NA	NA	2	0	1	0	1	0	0	0	0.5	0	0.45	NA	NA	10	3	0	0	0	0	18621.31	44.27	1.5	1	0.07	4	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_lanuginosus	0.6	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.5	0	5917.38	NA	153.62	3	0	0.75	1	1	0	0	0	0.5	0	1.3	NA	1	10	3	0	0	0	0	19700.52	43.9	2	1	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_laticrenatus	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_leptomeris	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_lingua	0.9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	2416.75	13.32	196.3	3	0	0.88	1	1	0	0	0	0.5	0	1.7	127.5	0	23.33	3.57	0	0	0	0	46883.18	43.06	1.25	1	0.2	4	1	1	1	0	0	0	0	0	0	1	0	0
Ranunculus_nemorosus	0.45	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.63	0	NA	NA	NA	3	0	1	0	1	0	0	0	0.5	0	1.8	NA	1	12.5	4.2	0	0	0	0	12311.32	44.56	2	1	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_opimus	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_pannonicus	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_phragmiteti	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_platanifolius	0.9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.63	0	8769.3	20.08	152.99	2	0	NA	0	1	0	0	0	0.5	0	4.97	NA	1	10	3	0	0	0	0	NA	NA	2	1	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_polyanthemos	0.5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0.75	0	4438	20.93	143.47	3	0	1	0	1	0	0	0	0.5	0	2.5	104	1	10	3	0	0	0	0	12689.77	44.4	2	1	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_pseudopimus	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_pseudovertumnalis	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_repens	0.25	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0.38	0	3593.56	24.45	181.1	4	0	1	1	1	0	0	0	0.5	0	2.24	607.62	1	19.5	2.54	0	0	0	0	20046.15	44.37	1.25	5.13	0.25	6	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_sardous	0.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.25	0	734.5	34.41	125.11	5	0	1	1	1	0	0	0	0	0	1.38	88.6	0	5	1	0	0	0	0	NA	NA	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Ranunculus_sceleratus	0.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.25	0	1115.38	34.17	123.04	3	0	1	0	1	0	0	0	0	0	0.13	144735.5	0	5	1	0	0	0	0	5941.16	42.76	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Ranunculus_vertumnalis	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ranunculus_walo-kochii	NA	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Raphanus_raphanistrum	0.55	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0.75	0	6127.33	25.63	120	5	0	1	1	1	0	0	0	0	0	26.24	4548	0	5	1	0	0	0	0	NA	NA	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rapistrum_perenne	0.55	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	NA	NA	NA	3	0	NA	0	1	0	0	0	0	0	NA	NA	0	20	4	0	0	0	0	1333.3	40.2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Reseda_lutea	0.4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0.88	0	1090	17.93	155.33	5	0	0.88	0	1	0	0	0	0	1	0.68	45063.17	0	31.27	8.62	0	0	0	0	1809.4	46.46	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Reseda_luteola	0.95	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0.88	0	1097.13	19.74	166.44	3	0	0.75	1	1	0	0	0	0	1	0.29	38069.14	1	10	3	0	0	0	0	1073.43	43.65	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Reynoutria_japonica	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.5	0	13629.67	18.92	262	3	0.5	0.9	0	1	0	0	0	0.75	0	NA	NA	0	35	8.71	0	0	0	0	8078.58	40.02	4	3.14	0.25	4	0	1	1	0	0	0	0	0	0	1	0	0
Reynoutria_sachalinensis	3.5	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.5	0	51200	NA	162	2	0.5	0.9	0	1	0	0	0	1	0	0.56	NA	0	35	8.71	0	0	0	0	3798.82	40.76	4	1	0.27	5	0	1	1	0	0	0	0	0	0	1	0	0
Rhamnus_cathartica	2.75	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0.75	0	695.1	16.71	236	2	1	0.9	0	1	0	0	1	0	0	26.1	4500	1	30	10	0	0	0	0	866.01	38.49	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Rhinanthus_alectorolophus	0.45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	0	NA	21.18	NA	3	0	0.5	NA	NA	NA	NA	0	NA	0	3.64	202.27	0	1.67	1	0.5	0	0	0	2130.51	42.7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rhinanthus_major	0.63	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0.88	0	273.75	19.9	NA	5	0	0.5	1	1	0	0	0	0	0	2.34	4930.22	0	0	0	0.5	0	0	0	2312.86	42.99	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rhinanthus_minor	0.33	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0.75	0	360.33	19.8	178.67	5	0	0.5	1	1	0	0	0	0	0	2.68	3142.07	0	0	0	0.5	0	0	0	2335.11	43.18	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rhinanthus_riphaeus	0.28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	2	NA	0.75	NA	NA	NA	NA	0	NA	0	NA	22748.4	0	0	0	0.5	0	0	0	2395.07	43.92	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rhodiola_rosea	0.25	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	113.99	23.78	104.9	3	0	NA	1	1	0	0	0	0	1	0.32	440	0	17.5	3.86	0	0	0	0	2541.9	43.07	4	0.75	0.01	3	0	0	1	1	0	0	0	0	0	0	0	0
Rhododendron_tomentosum	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0.63	0	NA	10.59	NA	3	0	0.75	1	1	0	0	0	0	0	0.02	6	1	47.5	6.89	0	0	0	0	2058.6	41.52	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Rhodotypos_scandens	2.25	0	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1
Rhus_typhina	4	0.25	0.75	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0.75	0	NA	NA	NA	2	1	0.9	0	1	0	0	1	0.75	0	9.2	NA	NA	30	10	0	0	0	0	736.09	39.56	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1
Rhynchospora_alba	0.3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	288	16.68	334.91	3	0	0.75	0	0	1	0	0	0.5	1	0.45	1123.55	1	20	4	0	0	0	0	478.62	36.16	4	6	0.01	4	0	0	1	0	0	0	0	0	0	1	0	0
Rhynchospora_fusca	0.25	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	208.88	12.58	306.05	3	0	0.75	0	0	1	0	0	0.5	1	0.51	22.04	1	20	4	0	0	0	0	479.48	36.3	4	0.75	0.07	4	0	0	1	0	0	0	0	0	0	1	0	0
Ribes_alpinum	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	NA	16.39	NA	3	1	0.9	0	1	0	0	1	0	0	161.34	2185	1	10	10	0	0	0	0	1827.06	39.75	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Ribes_nigrum	1.25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.5	0	2989.85	20.04	256	2	0	0.75	1	1	0	0	1	0	0	47.52	21	1	NA	NA	0	0	0	0	1790.16	39.62	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Ribes_petraeum	1.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	NA	NA	NA	1	0	0.75	1	1	0	0	1	0	0	4.16	NA	1	10	10	0	0	0	0	1727.83	40.05	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Ribes_rubrum	1.25	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.63	0	6206.25	28.24	269.04	2	0	0.75	1	1	0	0	1	0	0	9.16	36.71	1	NA	NA	0	0	0	0	1663.33	39.1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Ribes_uva-crispa	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	803.08	21.96	226.72	2	0	0.75	1	1	0	0	1	0.5	0	3.13	43.74	1	10	10	0	0	0	0	1629.51	39.12	NA	NA	NA	NA	NA	0	1	0	0	1	0	0	0	0	0	0
Robinia_pseudoacacia	16	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0.75	0	962.1	17.9	248	2	0	0.75	0	1	0	0	0	0.5	0	19.81	NA	NA	30	10	0	0	0	1	1295.06	36.65	NA	NA	NA	NA	NA	0	1	1	0	0	0	0	0	0	0	0
Rorippa_amphibia	0.7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	12853	30.16	110	2	0	0.75	1	1	0	0	0	0.5	0	1.87	82.4	1	43.93	7.28	0	0	0	0	1047.09	38.2	2.14	3.86	0.12	5	0	1	1	0	0	0	0	0	0	1	0	0
Rorippa_austriaca	0.55	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.25	0	NA	NA	NA	2	0	0.75	1	1	0	0	0	0.5	0	0.05	2975	0	36.43	8.57	0	0	0	0	444.72	37.51	4	3.5	0.22	5	0	0	1	1	0	0	0	0	0	0	0	0
Rorippa_palustris	0.38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0.25	0	2167.99	41.25	106.62	2	0	0.6	1	1	0	0	0	0.5	0	0.06	25708.66	0	30.17	9.31	0	0	0	0	1027.17	39.29	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Rorippa_sylvestris	0.35	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.75	0	1154.33	33.9	106.5	2	0	0.75	1	1	0	0	0	0.5	0	0.09	156129.8	0	36.9	8.52	0	0	0	0	827.71	36.91	4	3	0.07	4	0	0	1	0	0	0	0	0	0	1	0	0
